code,entry_date,entry_price,exit_date,exit_price,reason,bars,gross_ret,ret
sh.600121,2021-11-02,17.7767,2021-11-24,17.5258,MA,17,-0.014113,-0.017717
sh.600121,2022-07-12,19.6046,2022-08-03,18.0362,STOP,17,-0.08,-0.0834
sh.600121,2025-11-28,15.8414,2026-01-07,15.6263,MA,27,-0.013575,-0.017106
sh.600121,2026-04-17,14.9095,2026-04-30,15.4113,MA,10,0.033654,0.029986
sh.600121,2026-06-30,12.9025,2026-07-21,14.0852,MA,16,0.091667,0.087922
sh.600123,2021-11-18,56.2447,2021-12-02,58.9112,MA,11,0.047409,0.04306
sh.600123,2026-07-02,55.5248,2026-07-15,60.6455,MA,10,0.092224,0.087785
sh.600125,2017-05-10,104.4892,2017-05-18,109.6507,MA,7,0.049398,0.045866
sh.600125,2019-05-09,91.6541,2019-06-06,84.3218,STOP,21,-0.08,-0.083471
sh.600126,2020-07-21,31.8269,2020-08-06,32.7174,MA,13,0.027981,0.024391
sh.600126,2026-06-10,30.5923,2026-06-24,28.145,STOP,10,-0.08,-0.08347
sh.600128,2018-06-21,14.1727,2018-07-10,14.8109,MA,14,0.045031,0.041456
sh.600128,2018-10-22,11.1357,2018-11-01,12.104,MA,9,0.086957,0.083204
sh.600128,2018-12-11,18.8602,2018-12-27,19.5424,MA,13,0.036173,0.032558
sh.600128,2019-01-31,14.8989,2019-02-19,16.3294,MA,9,0.096012,0.092249
sh.600128,2019-05-15,16.8135,2019-05-24,17.4737,MA,8,0.039267,0.035519
sh.600128,2022-04-28,15.0881,2022-05-17,16.7471,MA,11,0.109955,0.106186
sh.600128,2024-02-20,14.8566,2024-02-28,17.8325,MA,7,0.200311,0.196388
sh.600128,2025-02-18,22.4403,2025-02-24,22.6279,MA,5,0.008359,0.004733
sh.600129,2018-07-10,28.3265,2018-07-17,32.4384,MA,6,0.145161,0.141267
sh.600129,2021-09-01,34.2374,2021-10-08,34.3066,MA,21,0.00202,-0.001943
sh.600129,2022-05-05,36.8888,2022-05-11,43.229,MA,5,0.171875,0.167762
sh.600129,2024-01-24,85.7664,2024-01-25,78.9051,STOP,2,-0.08,-0.083546
sh.600129,2024-01-29,82.9537,2024-02-01,76.3174,STOP,4,-0.08,-0.083585
sh.600129,2024-02-06,72.8553,2024-02-08,85.7895,MA,3,0.177532,0.173393
sh.600129,2024-07-02,68.9545,2024-07-09,63.4381,STOP,6,-0.08,-0.08383
sh.600094,2018-10-18,7.6729,2018-11-06,7.9556,MA,14,0.036842,0.033284
sh.600094,2019-05-15,13.8516,2019-05-28,14.7199,MA,10,0.062682,0.059057
sh.600094,2020-06-01,12.6965,2020-07-03,12.3939,MA,23,-0.023835,-0.027425
sh.600094,2022-04-28,6.2197,2022-05-19,6.7516,MA,13,0.085526,0.081893
sh.600094,2025-01-14,6.4864,2025-02-11,6.7343,MA,15,0.038217,0.034631
sh.600094,2025-11-24,8.6555,2025-12-22,8.5935,MA,21,-0.00716,-0.010699
sh.600095,2017-04-06,31.8979,2017-04-11,29.3461,STOP,4,-0.08,-0.083425
sh.600095,2017-04-13,28.4458,2017-04-17,26.1701,STOP,3,-0.08,-0.083552
sh.600095,2017-04-19,25.1041,2017-05-03,27.5068,MA,10,0.09571,0.091738
sh.600095,2017-05-25,20.156,2017-06-12,23.6398,MA,11,0.17284,0.16884
sh.600095,2018-05-02,14.7369,2018-05-22,15.0149,MA,15,0.018869,0.01521
sh.600095,2018-06-21,11.2126,2018-07-17,11.4347,MA,19,0.019802,0.016157
sh.600095,2019-08-12,21.0288,2019-08-20,22.5586,MA,7,0.072751,0.068953
sh.600095,2020-02-05,22.4196,2020-02-18,26.0634,MA,10,0.162531,0.158672
