date,nav,q,n_pos
2014-05-09,80301.02457315002,0.010466222645099905,3
2014-05-12,81943.71537315003,0.05228136882129278,3
2014-05-13,81758.52417315001,0.0446343779677113,3
2014-05-14,81670.23617315001,0.04269449715370019,3
2014-05-15,80663.18337315001,0.01800947867298578,3
2014-05-16,80729.68417315003,0.01893939393939394,3
2014-05-19,79632.88377315002,0.005676442762535478,3
2014-05-20,79655.24057315002,0.007561436672967864,3
2014-05-21,80372.01097315003,0.015108593012275733,3
2014-05-22,80192.69377315002,0.011320754716981131,3
2014-05-23,80817.33137315002,0.024505183788878417,3
2014-05-26,81086.53857315001,0.02919020715630885,3
2014-05-27,80776.96097315002,0.024459078080903106,3
2014-05-28,81562.72417315001,0.04887218045112782,3
2014-05-29,81057.63137315003,0.02910798122065728,3
2014-05-30,81103.91137315003,0.03189493433395872,3
2014-06-03,80870.87377315002,0.026241799437675725,3
2014-06-04,80100.34737315001,0.010299625468164793,3
2014-06-05,80895.22417315001,0.02806361085126286,3
2014-06-06,80329.68257315001,0.014953271028037384,3
2014-06-09,80314.19657315002,0.014939309056956116,3
2014-06-10,81274.93377315003,0.043843283582089554,3
2014-06-11,81257.06257315002,0.04380242311276794,3
2014-06-12,80995.18897315003,0.032588454376163874,3
2014-06-13,81808.00817315002,0.06697674418604652,3
2014-06-16,82363.83097315002,0.08271375464684015,3
2014-06-17,81574.18737315002,0.0584958217270195,3
2014-06-18,81238.30137315003,0.04359925788497217,3
2014-06-19,80051.68217315002,0.010194624652455977,3
2014-06-20,80401.34537315002,0.020370370370370372,3
2014-06-23,80308.10897315003,0.01572617946345976,3
2014-06-24,80689.42057315001,0.027726432532347505,3
2014-06-25,80281.80057315002,0.014773776546629732,3
2014-06-26,80840.89857315001,0.033210332103321034,3
2014-06-27,80882.97777315002,0.035023041474654376,3
2014-06-30,81411.99377315002,0.05985267034990792,3
2014-07-01,81392.09337315003,0.05795768169273229,3
2014-07-02,81616.65817315003,0.06801470588235294,3
2014-07-03,81948.62817315002,0.08356290174471992,3
2014-07-04,81895.33497315003,0.081651376146789,3
2014-07-07,81809.68137315003,0.07791017415215398,3
2014-07-08,81958.63177315002,0.08608058608058608,3
2014-07-09,80827.86897315002,0.03293687099725526,3
2014-07-10,80619.14617315003,0.026508226691042046,3
2014-07-11,80802.91337315002,0.03287671232876712,3
2014-07-14,81648.37777315,0.072992700729927,3
2014-07-15,81762.93857315002,0.07748404740200547,3
2014-07-16,81616.69377315002,0.07103825136612021,3
2014-07-17,81125.41377315002,0.047315741583257506,3
2014-07-18,81377.31937315,0.060909090909090906,3
2014-07-21,81453.89497315002,0.06721162579473206,3
2014-07-22,82393.84177315002,0.10526315789473684,3
2014-07-23,82576.64777315002,0.11242067089755213,3
2014-07-24,83971.52697315002,0.151268115942029,3
2014-07-25,84805.95537315002,0.17466063348416289,3
2014-07-28,87064.52617315002,0.2504520795660036,3
2014-07-29,87330.52937315001,0.25564588979223124,3
2014-07-30,86997.38457315002,0.25,3
2014-07-31,88002.72857315002,0.2777276825969342,3
2014-08-01,87260.50417315002,0.25495495495495496,3
2014-08-04,88905.86497315002,0.3033303330333033,3
2014-08-05,88682.75977315003,0.2994604316546763,3
2014-08-06,88464.46057315,0.29290206648697215,3
2014-08-07,87191.26217315001,0.25314183123877915,3
2014-08-08,87322.16337315002,0.25650224215246636,3
2014-08-11,88540.21737315002,0.2948028673835125,3
2014-08-12,88244.84417315002,0.288272157564906,3
2014-08-13,88310.66857315002,0.29159212880143115,3
2014-08-14,87493.43497315003,0.26541554959785524,3
2014-08-15,88372.39897315003,0.2955357142857143,3
2014-08-18,88868.20017315002,0.3086529884032114,3
2014-08-19,88875.53377315002,0.3092691622103387,3
2014-08-20,88568.37697315,0.2991985752448798,3
2014-08-21,88144.87937315002,0.28380782918149466,3
2014-08-22,88540.75137315002,0.29777777777777775,3
2014-08-25,87739.71577315002,0.27264653641207814,3
2014-08-26,87071.46817315003,0.24755989352262645,3
2014-08-27,87196.17497315,0.25177304964539005,3
2014-08-28,86615.28977315001,0.2267493356953056,3
2014-08-29,87576.81017315,0.2672566371681416,3
2014-09-01,88183.07817315002,0.28824049513704686,3
2014-09-02,89291.76897315001,0.3250883392226148,3
2014-09-03,90088.42577315003,0.34245366284201234,3
2014-09-04,90707.36737315003,0.36331569664902996,3
2014-09-05,91527.41337315002,0.38502202643171807,3
2014-09-09,91383.76737315003,0.37940140845070425,3
2014-09-10,90928.40777315001,0.3685136323658751,3
2014-09-11,90608.75537315002,0.35764499121265375,3
2014-09-12,91139.33777315002,0.373134328358209,3
2014-09-15,91097.72137315002,0.37280701754385964,3
2014-09-16,89373.82697315002,0.32515337423312884,3
2014-09-17,89820.99857315002,0.3371278458844133,3
2014-09-18,90082.23137315003,0.34120734908136485,3
2014-09-19,90671.30457315002,0.361013986013986,3
2014-09-22,89023.34497315001,0.314410480349345,3
2014-09-23,89754.64017315002,0.3324607329842932,3
2014-09-24,91264.15137315002,0.38099389712292936,3
2014-09-25,91089.74697315003,0.37543554006968644,3
2014-09-26,91098.14857315001,0.37684943429068757,3
2014-09-29,91475.43737315001,0.39043478260869563,3
2014-09-30,91588.96577315,0.3970460469157255,3
2014-10-08,92564.22777315002,0.4270833333333333,3
2014-10-09,92691.39097315002,0.4293148308759757,3
2014-10-10,92151.48137315003,0.4124783362218371,3
2014-10-13,91729.87057315002,0.40086580086580087,3
2014-10-14,91431.40017315,0.38581314878892736,3
2014-10-15,92047.70737315001,0.4096802074330164,3
2014-10-16,91354.25497315002,0.38255613126079446,3
2014-10-17,91259.45217315001,0.37791199309749784,3
2014-10-20,91721.50457315,0.4,3
2014-10-21,90962.51257315002,0.3686477174849268,3
2014-10-22,90437.41257315002,0.3502581755593804,3
2014-10-23,89629.11457315003,0.3250214961306965,3
2014-10-24,89442.92657315002,0.3230240549828179,3
2014-10-27,88664.21217315001,0.30042918454935624,3
2014-10-28,90366.63977315,0.34991423670668953,3
2014-10-29,91603.06337315001,0.4001713796058269,3
2014-10-30,92227.52297315001,0.4246575342465753,3
2014-10-31,93630.16297315001,0.4576561163387511,3
2014-11-03,93780.50177315001,0.45897435897435895,3
2014-11-04,93802.71617315002,0.46114432109308284,3
2014-11-05,93456.54177315,0.45051194539249145,3
2014-11-06,93549.77817315001,0.453537936913896,3
2014-11-07,93410.43977315,0.4488926746166951,3
2014-11-10,95673.78097315002,0.5182978723404256,3
2014-11-11,95420.38017315003,0.5102040816326531,3
2014-11-12,96691.51377315003,0.550552251486831,3
2014-11-13,96172.89297315002,0.5314091680814941,3
2014-11-14,96220.70377315,0.5343511450381679,3
2014-11-17,95722.58857315002,0.5177966101694915,3
2014-11-18,94808.20257315003,0.49364944961896695,3
2014-11-19,94658.93177315002,0.48984771573604063,3
2014-11-20,94654.51737315003,0.4894336432797971,3
2014-11-21,96304.79097315001,0.5405405405405406,3
2014-11-24,98647.37777315,0.6118143459915611,3
2014-11-25,99939.76457315002,0.6357504215851602,3
2014-11-26,101273.23377315003,0.6537489469250211,3
2014-11-27,102393.63697315,0.6750841750841751,3
2014-11-28,104327.74937315003,0.6989066442388562,3
2014-12-01,104543.42588555001,0.704201680672269,0
2014-12-02,104543.42588555001,0.7548278757346767,0
2014-12-03,104543.42588555001,0.7734899328859061,0
2014-12-04,104543.42588555001,0.8206202849958089,0
2014-12-05,104543.42588555001,0.8350083752093802,0
2014-12-08,104543.42588555001,0.9179916317991632,0
2014-12-09,104543.42588555001,0.8202341137123745,0
2014-12-10,104543.42588555001,0.8947368421052632,0
2014-12-11,104543.42588555001,0.8689482470784641,0
2014-12-12,104543.42588555001,0.8748957464553795,0
2014-12-15,104543.42588555001,0.89,0
2014-12-16,104543.42588555001,0.9433805162364696,0
2014-12-17,104543.42588555001,0.9642262895174709,0
2014-12-18,104543.42588555001,0.9567747298420615,0
2014-12-19,104543.42588555001,0.9709302325581395,0
2014-12-22,104543.42588555001,0.9742738589211618,0
2014-12-23,104543.42588555001,0.9469320066334992,0
2014-12-24,104543.42588555001,0.8964374482187241,0
2014-12-25,104543.42588555001,0.9519867549668874,0
2014-12-26,104543.42588555001,0.9826302729528535,0
2014-12-29,104543.42588555001,0.9826446280991735,0
2014-12-30,104543.42588555001,0.9834710743801653,0
2014-12-31,104543.42588555001,0.9975206611570248,0
2015-01-05,104543.42588555001,1.0,0
2015-01-06,104543.42588555001,0.9991735537190083,0
2015-01-07,104543.42588555001,1.0,0
2015-01-08,104543.42588555001,0.9975206611570248,0
2015-01-09,104543.42588555001,0.9958677685950413,0
2015-01-12,104543.42588555001,0.9925619834710744,0
2015-01-13,104543.42588555001,0.9925619834710744,0
2015-01-14,104543.42588555001,0.9892561983471074,0
2015-01-15,104543.42588555001,0.9975206611570248,0
2015-01-16,104543.42588555001,0.9975206611570248,0
2015-01-19,104543.42588555001,0.9578512396694215,0
2015-01-20,104543.42588555001,0.9743801652892562,0
2015-01-21,104543.42588555001,0.9950413223140496,0
2015-01-22,104543.42588555001,0.9958677685950413,0
2015-01-23,104543.42588555001,0.9958677685950413,0
2015-01-26,104543.42588555001,0.996694214876033,0
2015-01-27,104543.42588555001,0.9950413223140496,0
2015-01-28,104543.42588555001,0.9884297520661157,0
2015-01-29,104543.42588555001,0.9818181818181818,0
2015-01-30,104543.42588555001,0.9743801652892562,0
2015-02-02,104543.42588555001,0.9512396694214876,0
2015-02-03,104543.42588555001,0.9743801652892562,0
2015-02-04,104543.42588555001,0.968595041322314,0
2015-02-05,104543.42588555001,0.9553719008264463,0
2015-02-06,104543.42588555001,0.9322314049586777,0
2015-02-09,104543.42588555001,0.943801652892562,0
2015-02-10,104543.42588555001,0.9710743801652892,0
2015-02-11,104543.42588555001,0.9727272727272728,0
2015-02-12,104543.42588555001,0.9743801652892562,0
2015-02-13,104543.42588555001,0.9785123966942149,0
2015-02-16,104543.42588555001,0.9826446280991735,0
2015-02-17,104543.42588555001,0.9867768595041322,0
2015-02-25,104543.42588555001,0.9776859504132231,0
2015-02-26,104543.42588555001,0.9925619834710744,0
2015-02-27,104543.42588555001,0.9942148760330578,0
2015-03-02,104543.42588555001,0.9950413223140496,0
2015-03-03,104543.42588555001,0.9801652892561984,0
2015-03-04,104543.42588555001,0.9859504132231405,0
2015-03-05,104543.42588555001,0.9760330578512396,0
2015-03-06,104543.42588555001,0.971900826446281,0
2015-03-09,104543.42588555001,0.9867768595041322,0
2015-03-10,104543.42588555001,0.9809917355371901,0
2015-03-11,104543.42588555001,0.9834710743801653,0
2015-03-12,104543.42588555001,0.9942148760330578,0
2015-03-13,104543.42588555001,0.996694214876033,0
2015-03-16,104543.42588555001,1.0,0
2015-03-17,104543.42588555001,1.0,0
2015-03-18,104543.42588555001,1.0,0
2015-03-19,104543.42588555001,0.9991735537190083,0
2015-03-20,104543.42588555001,1.0,0
2015-03-23,104543.42588555001,1.0,0
2015-03-24,104543.42588555001,1.0,0
2015-03-25,104543.42588555001,0.9983471074380166,0
2015-03-26,104543.42588555001,0.9983471074380166,0
2015-03-27,104543.42588555001,0.9983471074380166,0
2015-03-30,104543.42588555001,1.0,0
2015-03-31,104543.42588555001,0.9991735537190083,0
2015-04-01,104543.42588555001,1.0,0
2015-04-02,104543.42588555001,1.0,0
2015-04-03,104543.42588555001,1.0,0
2015-04-07,104543.42588555001,1.0,0
2015-04-08,104543.42588555001,1.0,0
2015-04-09,104543.42588555001,0.9991735537190083,0
2015-04-10,104543.42588555001,1.0,0
2015-04-13,104543.42588555001,1.0,0
2015-04-14,104543.42588555001,1.0,0
2015-04-15,104543.42588555001,0.9983471074380166,0
2015-04-16,104543.42588555001,1.0,0
2015-04-17,104543.42588555001,1.0,0
2015-04-20,104543.42588555001,0.9991735537190083,0
2015-04-21,104543.42588555001,1.0,0
2015-04-22,104543.42588555001,1.0,0
2015-04-23,104543.42588555001,1.0,0
2015-04-24,104543.42588555001,0.9983471074380166,0
2015-04-27,104543.42588555001,1.0,0
2015-04-28,104543.42588555001,0.9991735537190083,0
2015-04-29,104543.42588555001,0.9991735537190083,0
2015-04-30,104543.42588555001,0.9983471074380166,0
2015-05-04,104543.42588555001,0.9991735537190083,0
2015-05-05,104543.42588555001,0.9925619834710744,0
2015-05-06,104543.42588555001,0.990909090909091,0
2015-05-07,104543.42588555001,0.9884297520661157,0
2015-05-08,104543.42588555001,0.990909090909091,0
2015-05-11,104543.42588555001,0.9933884297520661,0
2015-05-12,104543.42588555001,0.996694214876033,0
2015-05-13,104543.42588555001,0.9933884297520661,0
2015-05-14,104543.42588555001,0.9917355371900827,0
2015-05-15,104543.42588555001,0.9892561983471074,0
2015-05-18,104543.42588555001,0.9867768595041322,0
2015-05-19,104543.42588555001,0.9933884297520661,0
2015-05-20,104543.42588555001,0.9975206611570248,0
2015-05-21,104543.42588555001,1.0,0
2015-05-22,104543.42588555001,1.0,0
2015-05-25,104543.42588555001,1.0,0
2015-05-26,104543.42588555001,1.0,0
2015-05-27,104543.42588555001,0.9991735537190083,0
2015-05-28,104543.42588555001,0.9958677685950413,0
2015-05-29,104543.42588555001,0.9958677685950413,0
2015-06-01,104543.42588555001,0.9975206611570248,0
2015-06-02,104543.42588555001,0.9983471074380166,0
2015-06-03,104543.42588555001,0.9975206611570248,0
2015-06-04,104543.42588555001,0.9983471074380166,0
2015-06-05,104543.42588555001,1.0,0
2015-06-08,104543.42588555001,1.0,0
2015-06-09,104543.42588555001,0.9991735537190083,0
2015-06-10,104543.42588555001,0.9983471074380166,0
2015-06-11,104543.42588555001,0.9975206611570248,0
2015-06-12,104543.42588555001,0.9991735537190083,0
2015-06-15,104543.42588555001,0.9950413223140496,0
2015-06-16,104543.42588555001,0.9884297520661157,0
2015-06-17,104543.42588555001,0.9900826446280991,0
2015-06-18,104543.42588555001,0.9859504132231405,0
2015-06-19,104543.42588555001,0.9710743801652892,0
2015-06-23,104543.42588555001,0.9809917355371901,0
2015-06-24,104543.42588555001,0.9851239669421488,0
2015-06-25,104543.42588555001,0.971900826446281,0
2015-06-26,104543.42588555001,0.956198347107438,0
2015-06-29,104543.42588555001,0.952892561983471,0
2015-06-30,104543.42588555001,0.9603305785123967,0
2015-07-01,104543.42588555001,0.9520661157024793,0
2015-07-02,104543.42588555001,0.9479338842975207,0
2015-07-03,104543.42588555001,0.9404958677685951,0
2015-07-06,104543.42588555001,0.9454545454545454,0
2015-07-07,104543.42588555001,0.9404958677685951,0
2015-07-08,104543.42588555001,0.9347107438016529,0
2015-07-09,104543.42588555001,0.9396694214876034,0
2015-07-10,104543.42588555001,0.947107438016529,0
2015-07-13,104543.42588555001,0.9512396694214876,0
2015-07-14,104543.42588555001,0.947107438016529,0
2015-07-15,104543.42588555001,0.9396694214876034,0
2015-07-16,104543.42588555001,0.9421487603305785,0
2015-07-17,104543.42588555001,0.9487603305785124,0
2015-07-20,104543.42588555001,0.9487603305785124,0
2015-07-21,104543.42588555001,0.9487603305785124,0
2015-07-22,104543.42588555001,0.947107438016529,0
2015-07-23,104543.42588555001,0.9512396694214876,0
2015-07-24,104543.42588555001,0.9487603305785124,0
2015-07-27,104543.42588555001,0.9264462809917355,0
2015-07-28,104543.42588555001,0.9256198347107438,0
2015-07-29,104543.42588555001,0.9314049586776859,0
2015-07-30,104543.42588555001,0.9247933884297521,0
2015-07-31,104543.42588555001,0.9247933884297521,0
2015-08-03,104543.42588555001,0.9256198347107438,0
2015-08-04,104543.42588555001,0.9322314049586777,0
2015-08-05,104543.42588555001,0.9264462809917355,0
2015-08-06,104543.42588555001,0.9239669421487603,0
2015-08-07,104543.42588555001,0.9289256198347108,0
2015-08-10,104543.42588555001,0.9388429752066115,0
2015-08-11,104543.42588555001,0.9380165289256198,0
2015-08-12,104543.42588555001,0.9363636363636364,0
2015-08-13,104543.42588555001,0.9380165289256198,0
2015-08-14,104543.42588555001,0.9371900826446281,0
2015-08-17,104543.42588555001,0.9380165289256198,0
2015-08-18,104543.42588555001,0.9165289256198347,0
2015-08-19,104543.42588555001,0.9214876033057852,0
2015-08-20,104543.42588555001,0.9115702479338843,0
2015-08-21,104543.42588555001,0.9008264462809917,0
2015-08-24,104543.42588555001,0.8272727272727273,0
2015-08-25,104543.42588555001,0.7214876033057851,0
2015-08-26,104543.42588555001,0.7148760330578512,0
2015-08-27,104543.42588555001,0.7925619834710744,0
2015-08-28,104543.42588555001,0.8454545454545455,0
2015-08-31,104543.42588555001,0.8528925619834711,0
2015-09-01,104543.42588555001,0.8520661157024794,0
2015-09-02,104543.42588555001,0.8520661157024794,0
2015-09-07,104543.42588555001,0.8132231404958677,0
2015-09-08,104543.42588555001,0.8388429752066116,0
2015-09-09,104543.42588555001,0.8619834710743801,0
2015-09-10,104543.42588555001,0.8471074380165289,0
2015-09-11,104543.42588555001,0.8429752066115702,0
2015-09-14,104543.42588555001,0.8214876033057851,0
2015-09-15,104543.42588555001,0.7578512396694215,0
2015-09-16,104543.42588555001,0.828099173553719,0
2015-09-17,104543.42588555001,0.8,0
2015-09-18,104543.42588555001,0.8082644628099174,0
2015-09-21,104543.42588555001,0.8272727272727273,0
2015-09-22,104543.42588555001,0.8396694214876033,0
2015-09-23,104543.42588555001,0.8132231404958677,0
2015-09-24,104543.42588555001,0.8190082644628099,0
2015-09-25,104543.42588555001,0.7950413223140496,0
2015-09-28,104543.42588555001,0.7966942148760331,0
2015-09-29,104543.42588555001,0.7661157024793388,0
2015-09-30,104543.42588555001,0.7760330578512397,0
2015-10-08,104543.42588555001,0.8231404958677686,0
2015-10-09,104543.42588555001,0.8396694214876033,0
2015-10-12,104543.42588555001,0.8694214876033057,0
2015-10-13,104543.42588555001,0.8677685950413223,0
2015-10-14,104543.42588555001,0.8619834710743801,0
2015-10-15,104543.42588555001,0.8785123966942149,0
2015-10-16,104543.42588555001,0.8917355371900827,0
2015-10-19,104543.42588555001,0.8917355371900827,0
2015-10-20,104543.42588555001,0.9,0
2015-10-21,104543.42588555001,0.871900826446281,0
2015-10-22,104543.42588555001,0.8859504132231405,0
2015-10-23,104543.42588555001,0.8966942148760331,0
2015-10-26,104543.42588555001,0.9,0
2015-10-27,104543.42588555001,0.9016528925619834,0
2015-10-28,104543.42588555001,0.8842975206611571,0
2015-10-29,104543.42588555001,0.8859504132231405,0
2015-10-30,104543.42588555001,0.8876033057851239,0
2015-11-02,104543.42588555001,0.868595041322314,0
2015-11-03,104543.42588555001,0.8669421487603306,0
2015-11-04,104543.42588555001,0.9049586776859504,0
2015-11-05,104543.42588555001,0.9099173553719008,0
2015-11-06,104543.42588555001,0.9115702479338843,0
2015-11-09,104543.42588555001,0.9181818181818182,0
2015-11-10,104543.42588555001,0.9165289256198347,0
2015-11-11,104543.42588555001,0.9165289256198347,0
2015-11-12,104543.42588555001,0.9090909090909091,0
2015-11-13,104543.42588555001,0.9057851239669421,0
2015-11-16,104543.42588555001,0.9074380165289256,0
2015-11-17,104543.42588555001,0.9057851239669421,0
2015-11-18,104543.42588555001,0.903305785123967,0
2015-11-19,104543.42588555001,0.9074380165289256,0
2015-11-20,104543.42588555001,0.9066115702479339,0
2015-11-23,104543.42588555001,0.9024793388429752,0
2015-11-24,104543.42588555001,0.9024793388429752,0
2015-11-25,104543.42588555001,0.9074380165289256,0
2015-11-26,104543.42588555001,0.903305785123967,0
2015-11-27,104543.42588555001,0.8776859504132232,0
2015-11-30,104543.42588555001,0.8793388429752066,0
2015-12-01,104543.42588555001,0.8859504132231405,0
2015-12-02,104543.42588555001,0.8983471074380165,0
2015-12-03,104543.42588555001,0.8991735537190083,0
2015-12-04,104543.42588555001,0.8942148760330578,0
2015-12-07,104543.42588555001,0.8942148760330578,0
2015-12-08,104543.42588555001,0.8876033057851239,0
2015-12-09,104543.42588555001,0.8892561983471075,0
2015-12-10,104543.42588555001,0.8867768595041322,0
2015-12-11,104543.42588555001,0.8842975206611571,0
2015-12-14,104543.42588555001,0.8958677685950414,0
2015-12-15,104543.42588555001,0.8933884297520661,0
2015-12-16,104543.42588555001,0.8917355371900827,0
2015-12-17,104543.42588555001,0.9008264462809917,0
2015-12-18,104543.42588555001,0.9049586776859504,0
2015-12-21,104543.42588555001,0.9190082644628099,0
2015-12-22,104543.42588555001,0.9198347107438016,0
2015-12-23,104543.42588555001,0.9181818181818182,0
2015-12-24,104543.42588555001,0.9115702479338843,0
2015-12-25,104543.42588555001,0.9140495867768595,0
2015-12-28,104543.42588555001,0.8917355371900827,0
2015-12-29,104543.42588555001,0.8991735537190083,0
2015-12-30,104543.42588555001,0.9,0
2015-12-31,104543.42588555001,0.8900826446280992,0
2016-01-04,104543.42588555001,0.8338842975206612,0
2016-01-05,104543.42588555001,0.8380165289256198,0
2016-01-06,104543.42588555001,0.8553719008264463,0
2016-01-07,104543.42588555001,0.7851239669421488,0
2016-01-08,104543.42588555001,0.8132231404958677,0
2016-01-11,104543.42588555001,0.7429752066115702,0
2016-01-12,104543.42588555001,0.7528925619834711,0
2016-01-13,104543.42588555001,0.7363636363636363,0
2016-01-14,104543.42588555001,0.756198347107438,0
2016-01-15,104543.42588555001,0.7206611570247934,0
2016-01-18,104543.42588555001,0.731404958677686,0
2016-01-19,104543.42588555001,0.7578512396694215,0
2016-01-20,104543.42588555001,0.7363636363636363,0
2016-01-21,104543.42588555001,0.7057851239669422,0
2016-01-22,104543.42588555001,0.7148760330578512,0
2016-01-25,104543.42588555001,0.7264462809917356,0
2016-01-26,104543.42588555001,0.6702479338842975,0
2016-01-27,104543.42588555001,0.6702479338842975,0
2016-01-28,104543.42588555001,0.6586776859504132,0
2016-01-29,104543.42588555001,0.6727272727272727,0
2016-02-01,104543.42588555001,0.6652892561983471,0
2016-02-02,104543.42588555001,0.6809917355371901,0
2016-02-03,104543.42588555001,0.6743801652892562,0
2016-02-04,104543.42588555001,0.6909090909090909,0
2016-02-05,104543.42588555001,0.6851239669421487,0
2016-02-15,104543.42588555001,0.6743801652892562,0
2016-02-16,104543.42588555001,0.7049586776859504,0
2016-02-17,104543.42588555001,0.7107438016528925,0
2016-02-18,104543.42588555001,0.7090909090909091,0
2016-02-19,104543.42588555001,0.7090909090909091,0
2016-02-22,104543.42588555001,0.7272727272727273,0
2016-02-23,104543.42588555001,0.7148760330578512,0
2016-02-24,104543.42588555001,0.7231404958677686,0
2016-02-25,104543.42588555001,0.6710743801652893,0
2016-02-26,104543.42588555001,0.6760330578512397,0
2016-02-29,104543.42588555001,0.6619834710743802,0
2016-03-01,104543.42588555001,0.6743801652892562,0
2016-03-02,104543.42588555001,0.7123966942148761,0
2016-03-03,104543.42588555001,0.715702479338843,0
2016-03-04,104543.42588555001,0.7214876033057851,0
2016-03-07,104543.42588555001,0.7264462809917356,0
2016-03-08,104543.42588555001,0.7289256198347107,0
2016-03-09,104543.42588555001,0.71900826446281,0
2016-03-10,104543.42588555001,0.7041322314049587,0
2016-03-11,104543.42588555001,0.7049586776859504,0
2016-03-14,104543.42588555001,0.7198347107438017,0
2016-03-15,104543.42588555001,0.7223140495867768,0
2016-03-16,104543.42588555001,0.724793388429752,0
2016-03-17,104543.42588555001,0.7471074380165289,0
2016-03-18,104543.42588555001,0.759504132231405,0
2016-03-21,104543.42588555001,0.7776859504132232,0
2016-03-22,104543.42588555001,0.7735537190082644,0
2016-03-23,104543.42588555001,0.7768595041322314,0
2016-03-24,104543.42588555001,0.7619834710743801,0
2016-03-25,104543.42588555001,0.7661157024793388,0
2016-03-28,104543.42588555001,0.759504132231405,0
2016-03-29,104543.42588555001,0.7545454545454545,0
2016-03-30,104543.42588555001,0.7727272727272727,0
2016-03-31,104543.42588555001,0.7743801652892562,0
2016-04-01,104543.42588555001,0.7768595041322314,0
2016-04-05,104543.42588555001,0.7892561983471075,0
2016-04-06,104543.42588555001,0.7884297520661157,0
2016-04-07,104543.42588555001,0.7702479338842976,0
2016-04-08,104543.42588555001,0.7652892561983471,0
2016-04-11,104543.42588555001,0.78099173553719,0
2016-04-12,104543.42588555001,0.7768595041322314,0
2016-04-13,104543.42588555001,0.7925619834710744,0
2016-04-14,104543.42588555001,0.7958677685950413,0
2016-04-15,104543.42588555001,0.7942148760330578,0
2016-04-18,104543.42588555001,0.7818181818181819,0
2016-04-19,104543.42588555001,0.7859504132231405,0
2016-04-20,104543.42588555001,0.7628099173553718,0
2016-04-21,104543.42588555001,0.759504132231405,0
2016-04-22,104543.42588555001,0.7628099173553718,0
2016-04-25,104543.42588555001,0.759504132231405,0
2016-04-26,104543.42588555001,0.7636363636363637,0
2016-04-27,104543.42588555001,0.7586776859504132,0
2016-04-28,104543.42588555001,0.756198347107438,0
2016-04-29,104543.42588555001,0.7553719008264462,0
2016-05-03,104543.42588555001,0.771900826446281,0
2016-05-04,104543.42588555001,0.7710743801652893,0
2016-05-05,104543.42588555001,0.771900826446281,0
2016-05-06,104543.42588555001,0.7479338842975206,0
2016-05-09,104543.42588555001,0.7198347107438017,0
2016-05-10,104543.42588555001,0.7223140495867768,0
2016-05-11,104543.42588555001,0.7256198347107438,0
2016-05-12,104543.42588555001,0.728099173553719,0
2016-05-13,104543.42588555001,0.7239669421487603,0
2016-05-16,104543.42588555001,0.7305785123966942,0
2016-05-17,104543.42588555001,0.724793388429752,0
2016-05-18,104543.42588555001,0.71900826446281,0
2016-05-19,104543.42588555001,0.7148760330578512,0
2016-05-20,104543.42588555001,0.7223140495867768,0
2016-05-23,104543.42588555001,0.724793388429752,0
2016-05-24,104543.42588555001,0.7140495867768595,0
2016-05-25,104543.42588555001,0.7115702479338843,0
2016-05-26,104543.42588555001,0.7140495867768595,0
2016-05-27,104543.42588555001,0.7107438016528925,0
2016-05-30,104543.42588555001,0.715702479338843,0
2016-05-31,104543.42588555001,0.756198347107438,0
2016-06-01,104543.42588555001,0.7520661157024794,0
2016-06-02,104543.42588555001,0.7553719008264462,0
2016-06-03,104543.42588555001,0.7644628099173554,0
2016-06-06,104543.42588555001,0.7586776859504132,0
2016-06-07,104543.42588555001,0.7578512396694215,0
2016-06-08,104543.42588555001,0.7512396694214876,0
2016-06-13,104543.42588555001,0.7090909090909091,0
2016-06-14,104543.42588555001,0.7148760330578512,0
2016-06-15,104543.42588555001,0.7347107438016529,0
2016-06-16,104543.42588555001,0.7223140495867768,0
2016-06-17,104543.42588555001,0.7305785123966942,0
2016-06-20,104543.42588555001,0.7305785123966942,0
2016-06-21,104543.42588555001,0.7256198347107438,0
2016-06-22,104543.42588555001,0.743801652892562,0
2016-06-23,104543.42588555001,0.7338842975206612,0
2016-06-24,104543.42588555001,0.7090909090909091,0
2016-06-27,104543.42588555001,0.7363636363636363,0
2016-06-28,104543.42588555001,0.7446280991735538,0
2016-06-29,104543.42588555001,0.7446280991735538,0
2016-06-30,104543.42588555001,0.7454545454545455,0
2016-07-01,104543.42588555001,0.7454545454545455,0
2016-07-04,104543.42588555001,0.7677685950413223,0
2016-07-05,104543.42588555001,0.768595041322314,0
2016-07-06,104543.42588555001,0.7735537190082644,0
2016-07-07,104543.42588555001,0.7694214876033058,0
2016-07-08,104543.42588555001,0.7611570247933884,0
2016-07-11,104543.42588555001,0.7644628099173554,0
2016-07-12,104543.42588555001,0.7942148760330578,0
2016-07-13,104543.42588555001,0.7966942148760331,0
2016-07-14,104543.42588555001,0.7950413223140496,0
2016-07-15,104543.42588555001,0.7942148760330578,0
2016-07-18,104543.42588555001,0.7884297520661157,0
2016-07-19,104543.42588555001,0.7826446280991736,0
2016-07-20,104543.42588555001,0.7801652892561983,0
2016-07-21,104543.42588555001,0.7851239669421488,0
2016-07-22,104543.42588555001,0.7727272727272727,0
2016-07-25,104543.42588555001,0.7760330578512397,0
2016-07-26,104543.42588555001,0.7900826446280992,0
2016-07-27,104543.42588555001,0.7661157024793388,0
2016-07-28,104543.42588555001,0.7669421487603306,0
2016-07-29,104543.42588555001,0.7537190082644628,0
