code,entry_date,entry_price,exit_date,exit_price,reason,bars,gross_ret,ret
sh.600106,2024-12-06,7.29,2024-12-16,7.227,TRAIL,7,-0.008642,-0.012184
sh.600108,2021-11-03,3.38,2021-11-15,3.717,TRAIL,9,0.099704,0.096034
sh.600110,2020-10-12,5.94,2020-10-16,6.192,TRAIL,5,0.042424,0.038808
sh.600110,2021-01-13,11.6,2021-01-14,11.061,TRAIL,2,-0.046466,-0.049973
sh.600110,2021-05-25,7.9,2021-07-13,15.255,TRAIL,35,0.931013,0.926061
sh.600110,2024-11-26,5.02,2024-11-27,4.527,TRAIL,2,-0.098207,-0.101608
sh.600110,2025-06-24,5.52,2025-06-25,6.174,TRAIL,2,0.118478,0.114794
sh.600110,2026-05-29,11.7,2026-06-02,11.871,TRAIL,3,0.014615,0.011025
sh.600113,2016-09-28,17.23,2016-09-29,17.046,TRAIL,2,-0.010679,-0.014324
sh.600113,2017-05-12,14.85,2017-05-24,14.43,TRAIL,9,-0.028283,-0.031863
sh.600113,2018-03-23,13.42,2018-03-28,12.267,TRAIL,4,-0.085917,-0.089352
sh.600113,2022-03-03,10.55,2022-03-04,11.16,TRAIL,2,0.05782,0.05418
sh.600113,2022-03-22,9.22,2022-03-24,8.973,TRAIL,3,-0.02679,-0.030334
sh.600113,2025-07-03,28.36,2025-07-14,28.3,TRAIL,8,-0.002116,-0.005788
sh.600113,2026-07-13,32.75,2026-07-14,29.835,TRAIL,2,-0.089008,-0.092392
sh.600114,2020-01-09,10.29,2020-01-21,12.825,TRAIL,9,0.246356,0.242406
sh.600114,2021-02-04,7.9,2021-03-10,8.271,TRAIL,20,0.046962,0.043337
sh.600114,2023-10-31,13.61,2023-11-01,12.591,TRAIL,2,-0.074871,-0.078309
sh.600217,2021-09-24,6.14,2021-09-27,5.544,TRAIL,2,-0.097068,-0.100441
sh.600217,2022-11-24,5.39,2022-11-28,5.202,TRAIL,3,-0.034879,-0.038358
sh.600217,2024-10-21,6.4,2024-10-23,6.9,TRAIL,3,0.078125,0.074466
sh.600223,2019-11-25,6.06,2019-11-26,5.64,TRAIL,2,-0.069307,-0.072734
sh.600223,2020-01-07,10.66,2020-01-08,9.7,TRAIL,2,-0.090056,-0.093464
sh.600223,2020-01-14,10.7,2020-01-15,10.35,TRAIL,2,-0.03271,-0.0362
sh.600223,2021-02-02,13.84,2021-02-04,13.464,TRAIL,3,-0.027168,-0.030659
sh.600223,2021-05-06,15.9,2021-05-07,14.3,TRAIL,2,-0.100629,-0.104026
sh.600226,2019-03-05,3.64,2019-03-08,3.78,TRAIL,4,0.038462,0.034886
sh.600226,2024-10-09,2.3,2024-10-14,2.07,TRAIL,4,-0.1,-0.103361
sh.600226,2024-10-22,2.2,2024-11-19,2.34,TRAIL,21,0.063636,0.060031
sh.600226,2026-06-05,6.88,2026-06-24,10.18,TRAIL,13,0.479651,0.475393
sh.600230,2017-04-10,29.0,2017-04-12,28.422,TRAIL,3,-0.019931,-0.023551
sh.600230,2021-03-01,14.84,2021-03-02,15.228,TRAIL,2,0.026146,0.022483
sh.600230,2021-09-09,20.39,2021-09-17,20.394,TRAIL,7,0.000196,-0.00353
sh.600230,2026-01-29,21.26,2026-01-30,21.42,TRAIL,2,0.007526,0.003839
sh.600230,2026-02-09,21.42,2026-02-12,20.115,TRAIL,4,-0.060924,-0.0645
sh.600234,2021-12-23,12.34,2021-12-24,11.106,TRAIL,2,-0.1,-0.103363
sh.600234,2022-08-15,9.76,2022-08-19,8.8,TRAIL,5,-0.098361,-0.101738
sh.600234,2023-12-25,9.02,2023-12-26,8.595,TRAIL,2,-0.047118,-0.050555
sh.600234,2024-01-09,8.5,2024-01-10,8.019,TRAIL,2,-0.056588,-0.060073
