code,entry_date,entry_price,exit_date,exit_price,reason,bars,gross_ret,ret,vol_ratio,density,mc
sz.002167,2020-02-05,41.9683,2020-02-19,48.963,MA,11,0.166667,0.163375,,525,126.82445810453676
sz.002167,2022-10-12,46.841,2022-11-03,47.234,MA,17,0.008389,0.005375,,81,126.82445810453676
sz.002167,2024-02-07,33.0088,2024-02-26,40.3178,MA,8,0.221429,0.218041,,986,126.82445810453676
sz.002167,2025-04-10,65.2316,2025-04-22,71.126,MA,9,0.090361,0.087203,,463,126.82445810453676
sz.002171,2018-10-18,21.8097,2018-11-01,23.3604,MA,11,0.071101,0.067976,,78,157.0703107952786
sz.002171,2020-04-02,37.8169,2020-04-23,39.2675,MA,15,0.03836,0.035293,,63,157.0703107952786
sz.002171,2026-07-28,50.839,2026-08-06,56.5128,MA,8,0.111602,0.108407,,79,157.0703107952786
sz.002174,2022-04-28,27.0742,2022-05-23,28.9413,MA,15,0.068966,0.065845,,837,117.48333988002625
sz.002176,2018-10-22,76.3169,2018-11-05,81.3702,MA,11,0.066214,0.063098,,282,157.47005946635238
sz.002176,2019-05-09,67.3766,2019-05-31,67.6357,MA,17,0.003846,0.000839,,144,157.47005946635238
sz.002176,2020-04-02,27.7281,2020-04-16,28.7646,MA,10,0.037383,0.034318,,63,157.47005946635238
sz.002176,2024-02-02,121.6666,2024-02-05,111.9333,STOP,2,-0.08,-0.08286,,171,157.47005946635238
sz.002176,2026-07-22,98.3439,2026-08-04,117.909,MA,10,0.198946,0.195598,,84,157.47005946635238
sz.002180,2025-04-09,107.0959,2025-05-13,112.378,MA,22,0.049321,0.046235,,136,240.94783097582481
sz.002181,2017-05-25,11.1367,2017-06-16,11.7614,MA,15,0.056093,0.052995,,82,101.33483138740368
sz.002181,2018-06-21,9.4565,2018-06-22,8.7,STOP,2,-0.08,-0.08286,,348,101.33483138740368
sz.002181,2020-02-05,10.4958,2020-02-21,11.8375,MA,13,0.127835,0.124611,,525,101.33483138740368
sz.002182,2024-02-07,50.002,2024-02-23,53.2594,MA,7,0.065144,0.06203,,986,106.30999784271309
sz.002182,2026-07-22,53.9903,2026-08-05,57.0347,MA,11,0.056388,0.053289,,84,106.30999784271309
sz.002183,2019-05-08,72.2318,2019-06-04,72.5284,MA,20,0.004107,0.0011,,200,118.95246283905462
sz.002183,2025-04-09,61.4318,2025-04-15,72.0497,MA,5,0.17284,0.169537,,136,118.95246283905462
sz.002192,2017-04-27,67.404,2017-05-04,76.2409,MA,5,0.131103,0.127874,,62,179.4756794216885
sz.002192,2018-06-21,74.4735,2018-07-03,68.5156,STOP,9,-0.08,-0.08286,,348,179.4756794216885
sz.002192,2024-02-07,112.1915,2024-02-27,131.7393,MA,9,0.174236,0.170931,,986,179.4756794216885
sz.002204,2019-05-09,15.9008,2019-05-28,17.1312,MA,14,0.077381,0.074246,,144,103.24008856233543
sz.002217,2018-10-18,24.3612,2018-11-05,28.0352,MA,13,0.150812,0.147548,,78,109.01450349085478
sz.002222,2024-02-07,55.3787,2024-02-23,67.0231,MA,7,0.210269,0.206901,,986,292.2482929569107
sz.002223,2022-04-28,204.0909,2022-05-24,214.9851,MA,16,0.053379,0.050286,,837,254.5835631606343
sz.002236,2025-04-10,720.2592,2025-04-24,746.8319,MA,11,0.036893,0.033829,,463,393.8466984751366
sz.002237,2018-07-02,74.1709,2018-07-17,75.8265,MA,12,0.022321,0.019282,,62,168.8821130595718
sz.002237,2020-02-05,102.9956,2020-02-14,116.5802,MA,8,0.131894,0.128664,,525,168.8821130595718
sz.002237,2026-03-25,125.298,2026-04-09,129.648,MA,11,0.034717,0.031657,,73,168.8821130595718
sz.002240,2019-05-09,12.4649,2019-05-22,13.9037,MA,10,0.115435,0.112232,,144,292.4477404035469
sz.002240,2022-04-28,63.1327,2022-05-05,70.0361,MA,3,0.109347,0.106156,,837,292.4477404035469
sz.002244,2019-05-08,24.5757,2019-06-12,24.2811,MA,25,-0.01199,-0.014969,,200,250.1922982081134
sz.002244,2026-06-30,50.2518,2026-07-16,55.7227,MA,13,0.108871,0.10568,,83,250.1922982081134
sz.002245,2018-06-21,86.4955,2018-07-13,87.7292,MA,17,0.014263,0.011238,,348,283.2625495725622
sz.002245,2018-10-22,53.3229,2018-11-05,55.6532,MA,11,0.043702,0.040625,,282,283.2625495725622
sz.002245,2019-05-09,61.3482,2019-05-30,66.4376,MA,16,0.08296,0.079814,,144,283.2625495725622
sz.002245,2022-10-12,189.9457,2022-10-19,213.5328,MA,6,0.124178,0.120961,,81,283.2625495725622
sz.002245,2024-02-07,83.1979,2024-02-23,100.4496,MA,7,0.207358,0.203995,,986,283.2625495725622
sz.002245,2025-04-10,169.2581,2025-05-06,178.4523,MA,16,0.054321,0.051226,,463,283.2625495725622
sz.002246,2018-02-09,14.3437,2018-02-28,15.9514,MA,9,0.112088,0.108892,,234,110.69757240974695
sz.002246,2019-05-09,12.3695,2019-05-30,12.6862,MA,16,0.025608,0.022563,,144,110.69757240974695
sz.002246,2022-02-15,13.5589,2022-03-01,14.4779,MA,11,0.067776,0.064658,,73,110.69757240974695
sz.002246,2022-05-05,12.9785,2022-05-19,13.704,MA,11,0.055901,0.052803,,87,110.69757240974695
sz.002246,2024-02-07,9.967,2024-02-26,11.677,MA,8,0.171569,0.168268,,986,110.69757240974695
sz.002249,2022-04-28,59.2594,2022-05-13,64.4124,MA,9,0.086957,0.083804,,837,137.95458848440896
sz.002250,2022-03-17,85.666,2022-03-24,78.8127,STOP,6,-0.08,-0.08286,,122,144.35542987163967
sz.002250,2024-02-07,32.9842,2024-02-28,39.2146,MA,10,0.188889,0.185558,,986,144.35542987163967
sz.002252,2019-05-08,181.4962,2019-06-03,166.9765,STOP,19,-0.08,-0.08286,,200,328.8239349826923
sz.002254,2022-04-28,73.9413,2022-05-12,84.2421,MA,8,0.139311,0.136068,,837,104.48161004013657
sz.002254,2024-02-07,64.1061,2024-02-22,72.6246,MA,6,0.132881,0.129648,,986,104.48161004013657
sz.002261,2018-06-21,44.1014,2018-07-18,45.2166,MA,20,0.025287,0.022243,,348,300.0824166517926
sz.002261,2018-10-22,35.9908,2018-11-05,39.8433,MA,11,0.107042,0.103855,,282,300.0824166517926
sz.002261,2022-04-28,53.2258,2022-05-11,58.3963,MA,7,0.097143,0.093973,,837,300.0824166517926
sz.002261,2024-02-07,108.2765,2024-02-20,136.3594,MA,4,0.259363,0.255909,,986,300.0824166517926
sz.002261,2025-04-09,238.4515,2025-04-18,291.9815,MA,8,0.22449,0.221097,,136,300.0824166517926
sz.002265,2018-02-09,10.4275,2018-03-02,11.8011,MA,11,0.131731,0.1285,,234,196.32045031432358
sz.002265,2018-10-22,8.6328,2018-11-05,9.1241,MA,11,0.056911,0.053811,,282,196.32045031432358
sz.002265,2019-05-06,11.0993,2019-06-03,10.2113,STOP,21,-0.08,-0.08286,,87,196.32045031432358
sz.002265,2020-02-05,7.219,2020-02-18,8.6629,MA,10,0.2,0.19665,,525,196.32045031432358
sz.002265,2022-10-12,12.2523,2022-10-25,13.9368,MA,10,0.13748,0.134239,,81,196.32045031432358
sz.002265,2025-04-09,17.7769,2025-04-24,20.7848,MA,12,0.169205,0.165909,,136,196.32045031432358
sz.002268,2018-07-02,185.5795,2018-07-09,170.7331,STOP,6,-0.08,-0.08286,,62,120.97867934550575
sz.002268,2018-10-18,150.2592,2018-11-05,161.3864,MA,13,0.074053,0.070924,,78,120.97867934550575
sz.002268,2019-05-09,196.042,2019-06-14,197.401,TIME,26,0.006932,0.00392,,144,120.97867934550575
sz.002268,2024-01-24,148.2571,2024-02-02,136.3965,STOP,8,-0.08,-0.08286,,148,120.97867934550575
sz.002270,2017-04-27,15.4469,2017-05-22,15.6391,MA,17,0.012444,0.009423,,62,182.36394881804964
sz.002273,2022-03-17,164.0818,2022-04-07,150.9552,STOP,14,-0.08,-0.08286,,122,369.39150140887415
sz.002273,2024-02-02,145.8988,2024-02-05,134.2269,STOP,2,-0.08,-0.08286,,171,369.39150140887415
sz.002273,2025-04-10,280.397,2025-04-30,290.2328,MA,15,0.035078,0.032017,,463,369.39150140887415
sz.002276,2018-02-09,24.7297,2018-03-01,27.957,MA,10,0.130501,0.127272,,234,103.89886064808975
sz.002276,2019-05-08,21.2023,2019-06-13,20.8645,TIME,26,-0.015929,-0.018901,,200,103.89886064808975
sz.002276,2024-02-07,28.7387,2024-02-22,32.2687,MA,6,0.12283,0.119615,,986,103.89886064808975
sz.002287,2018-02-13,30.8931,2018-03-02,33.6763,MA,9,0.09009,0.086932,,103,117.79908035610119
sz.002289,2018-10-22,7.8508,2018-11-05,8.491,MA,11,0.081553,0.078411,,282,102.56527134504833
sz.002289,2022-04-28,7.18,2022-05-18,8.0642,MA,12,0.123142,0.119927,,837,102.56527134504833
sz.002297,2017-05-25,30.2987,2017-06-08,32.0473,MA,9,0.057711,0.05461,,82,102.79608199514101
sz.002297,2018-06-21,17.6366,2018-07-09,18.8425,MA,13,0.068376,0.065256,,348,102.79608199514101
sz.002297,2018-10-22,18.0285,2018-11-05,19.4455,MA,11,0.078595,0.075458,,282,102.79608199514101
sz.002297,2020-02-05,15.4056,2020-02-18,18.0586,MA,10,0.172211,0.16891,,525,102.79608199514101
sz.002297,2022-04-28,17.8778,2022-05-11,22.1588,MA,7,0.23946,0.236041,,837,102.79608199514101
sz.002297,2024-02-07,15.1644,2024-02-26,18.3903,MA,8,0.212724,0.209351,,986,102.79608199514101
sz.002310,2018-10-18,345.8167,2018-11-05,425.4095,MA,13,0.230159,0.226756,,78,109.32053841677075
sz.002310,2019-05-06,290.0103,2019-05-08,266.6814,STOP,3,-0.080442,-0.083301,,87,109.32053841677075
sz.002310,2019-05-22,257.9903,2019-05-30,237.351,STOP,7,-0.08,-0.08286,,61,109.32053841677075
sz.002310,2024-02-07,64.2116,2024-02-27,73.9829,MA,9,0.152174,0.148908,,986,109.32053841677075
sz.002310,2026-06-30,101.9009,2026-07-14,93.7489,STOP,11,-0.08,-0.08286,,83,109.32053841677075
sz.002312,2018-06-21,61.9041,2018-07-25,65.5455,MA,25,0.058824,0.055721,,348,159.39000029831143
sz.002312,2018-10-22,52.8006,2018-11-05,56.9882,MA,11,0.07931,0.076172,,282,159.39000029831143
sz.002312,2025-01-08,247.9661,2025-01-20,287.4969,MA,9,0.15942,0.156141,,298,159.39000029831143
sz.002317,2024-02-07,127.5582,2024-02-23,145.8601,MA,7,0.143478,0.140227,,986,210.00519226220604
sz.002318,2026-07-15,119.0437,2026-07-28,136.9679,MA,10,0.150568,0.147305,,84,190.35812919647208
sz.002326,2024-02-02,51.6425,2024-02-05,47.5111,STOP,2,-0.08,-0.08286,,171,157.91622322236606
sz.002326,2024-02-07,51.469,2024-02-26,57.5412,MA,8,0.117978,0.114771,,986,157.91622322236606
sz.002335,2018-06-21,55.1873,2018-07-17,53.5357,MA,19,-0.029927,-0.032874,,348,203.90227384450822
sz.002335,2022-04-28,109.5414,2022-05-11,122.3701,MA,7,0.117112,0.113907,,837,203.90227384450822
sz.002335,2024-02-07,118.8072,2024-02-23,135.5273,MA,7,0.140733,0.137487,,986,203.90227384450822
sz.002335,2026-07-22,267.9766,2026-07-29,246.5385,STOP,6,-0.08,-0.08286,,84,203.90227384450822
sz.002338,2018-02-09,32.5413,2018-03-02,37.2084,MA,11,0.143422,0.140171,,234,102.43756606656078
sz.002338,2018-10-18,32.7607,2018-11-05,35.2783,MA,13,0.076847,0.073713,,78,102.43756606656078
sz.002338,2019-05-08,38.0863,2019-05-21,44.0252,MA,10,0.155932,0.152659,,200,102.43756606656078
sz.002338,2022-04-28,46.7826,2022-05-11,52.9116,MA,7,0.13101,0.127781,,837,102.43756606656078
sz.002338,2024-01-24,84.9606,2024-01-31,78.1638,STOP,6,-0.08,-0.08286,,148,102.43756606656078
sz.002338,2024-02-02,76.3992,2024-02-05,70.1905,STOP,2,-0.081266,-0.084124,,171,102.43756606656078
sz.002338,2024-02-07,67.8051,2024-02-23,82.3464,MA,7,0.214458,0.211083,,986,102.43756606656078
sz.002338,2024-04-18,85.6142,2024-05-07,90.6138,MA,11,0.058397,0.055295,,100,102.43756606656078
sz.002340,2018-10-22,96.5634,2018-11-05,102.4514,MA,11,0.060976,0.057869,,282,339.6958702619367
sz.002340,2022-04-28,155.3168,2022-05-12,170.1316,MA,8,0.095385,0.092218,,837,339.6958702619367
sz.002348,2018-02-08,28.4975,2018-02-28,31.3816,MA,10,0.101205,0.098028,,68,106.66658592227161
sz.002348,2018-06-25,21.4933,2018-07-19,21.6307,MA,19,0.00639,0.003379,,110,106.66658592227161
sz.002348,2018-10-22,19.7766,2018-11-02,22.8667,MA,10,0.15625,0.152977,,282,106.66658592227161
sz.002348,2022-04-28,12.5664,2022-05-18,13.5964,MA,12,0.081967,0.078824,,837,106.66658592227161
sz.002348,2024-02-20,19.5706,2024-02-28,23.004,MA,7,0.175439,0.172132,,226,106.66658592227161
sz.002348,2025-04-09,19.5706,2025-04-22,22.592,MA,10,0.154386,0.151116,,136,106.66658592227161
sz.002354,2018-10-22,14.5409,2018-11-05,16.2077,MA,11,0.114625,0.111424,,282,125.39721473036896
sz.002354,2022-04-28,11.4373,2022-05-19,11.9259,MA,13,0.042714,0.039639,,837,125.39721473036896
sz.002354,2024-04-18,11.7534,2024-05-06,12.5868,MA,10,0.070905,0.067781,,100,125.39721473036896
sz.002354,2025-04-09,14.426,2025-04-28,17.2997,MA,14,0.199203,0.195855,,136,125.39721473036896
sz.002364,2022-04-28,41.1945,2022-05-17,43.7406,MA,11,0.061807,0.058698,,837,220.62802420225532
sz.002364,2024-02-07,31.767,2024-02-08,28.6565,STOP,2,-0.097917,-0.100745,,986,220.62802420225532
sz.002364,2024-02-20,32.8259,2024-02-26,38.3189,MA,5,0.167339,0.164046,,226,220.62802420225532
sz.002366,2019-05-09,24.4416,2019-05-20,22.4862,STOP,8,-0.08,-0.08286,,144,112.28097626867157
sz.002366,2020-02-05,12.4515,2020-02-19,14.7366,MA,11,0.183521,0.180199,,525,112.28097626867157
sz.002366,2024-01-24,10.0032,2024-01-31,9.2029,STOP,6,-0.08,-0.08286,,148,112.28097626867157
sz.002366,2024-02-07,8.6275,2024-02-22,9.4902,MA,6,0.1,0.096825,,986,112.28097626867157
sz.002373,2019-05-15,69.6742,2019-05-24,71.3839,MA,8,0.024539,0.021496,,86,107.44315448389317
sz.002373,2022-04-28,34.4079,2022-05-23,35.9682,MA,15,0.045346,0.042267,,837,107.44315448389317
sz.002373,2025-04-10,34.229,2025-04-29,36.4173,MA,14,0.063932,0.060821,,463,107.44315448389317
sz.002378,2018-10-22,9.7765,2018-11-05,10.7562,MA,11,0.100213,0.097038,,282,309.24221942912953
sz.002378,2020-02-05,8.7776,2020-02-18,10.6377,MA,10,0.211905,0.208534,,525,309.24221942912953
sz.002378,2024-02-07,11.7729,2024-02-22,13.1711,MA,6,0.118765,0.115557,,986,309.24221942912953
sz.002385,2018-07-02,40.0439,2018-07-25,41.1079,MA,18,0.02657,0.023524,,62,107.78000202541267
sz.002389,2019-05-09,68.1287,2019-05-30,70.5837,MA,16,0.036036,0.032973,,144,182.21049549081206
sz.002389,2022-04-28,83.0499,2022-05-10,96.202,MA,6,0.158364,0.155087,,837,182.21049549081206
sz.002389,2024-02-02,83.2688,2024-02-05,76.6073,STOP,2,-0.08,-0.08286,,171,182.21049549081206
sz.002389,2024-02-07,80.0375,2024-02-23,90.9122,MA,7,0.13587,0.132632,,986,182.21049549081206
sz.002396,2019-05-09,69.3428,2019-06-06,69.8569,MA,21,0.007414,0.004401,,144,226.6697117156192
sz.002396,2025-04-10,61.8057,2025-04-24,64.1084,MA,11,0.037257,0.034192,,463,226.6697117156192
sz.002399,2022-04-28,43.0119,2022-05-06,48.5666,MA,4,0.129145,0.125919,,837,128.1403150452448
sz.002399,2024-01-24,34.7836,2024-01-31,31.9387,STOP,6,-0.081788,-0.084645,,148,128.1403150452448
sz.002399,2024-02-07,29.2835,2024-02-23,32.9629,MA,7,0.125648,0.122428,,986,128.1403150452448
sz.002400,2020-02-05,51.2502,2020-02-21,56.0434,MA,13,0.093525,0.090362,,525,117.4886378402866
sz.002400,2022-04-28,71.8414,2022-05-10,93.8186,MA,6,0.305913,0.302377,,837,117.4886378402866
sz.002400,2025-04-10,129.3921,2025-05-06,137.4791,MA,16,0.0625,0.059391,,463,117.4886378402866
sz.002402,2022-04-28,159.1276,2022-05-12,178.1005,MA,8,0.119231,0.116022,,837,171.22334146162532
sz.002402,2024-02-02,127.3763,2024-02-05,117.1862,STOP,2,-0.08,-0.08286,,171,171.22334146162532
sz.002402,2024-02-07,124.1735,2024-02-20,138.5864,MA,4,0.116071,0.112868,,986,171.22334146162532
sz.002402,2025-04-10,215.732,2025-04-22,237.0681,MA,9,0.098901,0.095728,,463,171.22334146162532
sz.002402,2026-07-22,255.9643,2026-08-06,269.0972,MA,12,0.051307,0.048218,,84,171.22334146162532
sz.002405,2020-02-05,55.2853,2020-02-19,63.4061,MA,11,0.146889,0.143632,,525,155.1085639091962
sz.002405,2020-04-02,56.9254,2020-04-21,62.606,MA,13,0.099789,0.096615,,63,155.1085639091962
sz.002405,2022-04-28,45.7726,2022-05-13,51.4991,MA,9,0.125109,0.12189,,837,155.1085639091962
sz.002405,2024-02-07,24.5258,2024-02-23,28.6134,MA,7,0.166667,0.163375,,986,155.1085639091962
sz.002407,2019-05-09,66.4077,2019-06-12,66.5732,MA,24,0.002492,-0.000513,,144,389.8656420967531
sz.002408,2022-04-28,59.1029,2022-05-16,66.4246,MA,10,0.123881,0.120664,,837,140.35081268906467
sz.002409,2017-12-07,88.8244,2017-12-26,81.7184,STOP,14,-0.08,-0.08286,,156,461.7632127581426
sz.002409,2018-06-25,55.8512,2018-07-04,65.6447,MA,8,0.17535,0.172043,,110,461.7632127581426
sz.002409,2022-02-15,172.1707,2022-02-24,199.6447,MA,8,0.159574,0.156295,,73,461.7632127581426
sz.002410,2022-03-17,592.9253,2022-03-31,626.535,MA,11,0.056684,0.053585,,122,145.7079101041292
sz.002410,2024-02-02,218.2828,2024-02-05,200.8202,STOP,2,-0.08,-0.08286,,171,145.7079101041292
sz.002410,2024-02-07,207.6743,2024-02-23,236.2632,MA,7,0.137662,0.134421,,986,145.7079101041292
sz.002410,2025-01-07,193.9597,2025-01-24,204.8055,MA,14,0.055918,0.05282,,128,145.7079101041292
sz.002413,2018-06-21,24.8197,2018-07-04,28.2448,MA,10,0.138,0.134758,,348,108.33108324393645
sz.002413,2022-04-28,21.196,2022-05-11,24.2736,MA,7,0.145199,0.141945,,837,108.33108324393645
sz.002413,2024-02-02,18.8629,2024-02-05,17.3539,STOP,2,-0.08,-0.08286,,171,108.33108324393645
sz.002413,2024-02-07,16.5299,2024-02-26,20.3025,MA,8,0.228228,0.224829,,986,108.33108324393645
sz.002413,2024-06-11,18.3169,2024-07-05,16.8516,STOP,19,-0.08,-0.08286,,145,108.33108324393645
sz.002413,2026-03-25,62.4959,2026-04-09,66.3181,MA,11,0.06116,0.058053,,73,108.33108324393645
sz.002413,2026-07-22,37.3784,2026-08-04,40.9524,MA,10,0.095618,0.09245,,84,108.33108324393645
sz.002414,2018-02-09,25.2963,2018-02-27,30.5242,MA,8,0.206667,0.203305,,234,458.23684201409117
sz.002414,2024-02-02,77.9474,2024-02-05,71.7116,STOP,2,-0.08,-0.08286,,171,458.23684201409117
sz.002416,2020-02-05,16.6167,2020-02-21,19.0984,MA,13,0.149351,0.146089,,525,119.11234779792032
sz.002416,2022-04-28,20.6916,2022-05-11,24.1708,MA,7,0.168146,0.164852,,837,119.11234779792032
sz.002423,2018-10-22,7.5826,2018-11-05,8.346,MA,11,0.100671,0.097495,,282,210.4779415949704
sz.002429,2025-04-10,42.3059,2025-05-08,41.3761,MA,18,-0.021978,-0.02494,,463,364.0574532576044
sz.002430,2018-10-22,20.7819,2018-11-05,23.2595,MA,11,0.119219,0.11601,,282,230.44799467518715
sz.002430,2026-07-22,56.5221,2026-08-06,59.015,MA,12,0.044105,0.041028,,84,230.44799467518715
sz.002432,2018-02-09,20.9195,2018-03-01,23.2779,MA,10,0.112738,0.109541,,234,329.43467062309736
sz.002432,2018-06-21,22.6041,2018-06-28,20.7958,STOP,6,-0.08,-0.08286,,348,329.43467062309736
sz.002432,2018-07-02,21.8077,2018-07-16,22.3284,MA,11,0.023876,0.020835,,62,329.43467062309736
sz.002432,2018-10-22,14.3037,2018-11-05,16.0801,MA,11,0.124197,0.12098,,282,329.43467062309736
sz.002432,2019-05-08,16.8459,2019-06-06,15.4982,STOP,22,-0.08,-0.08286,,200,329.43467062309736
sz.002439,2022-04-28,135.4803,2022-05-23,145.1046,MA,15,0.071038,0.067914,,837,101.99479711573646
sz.002439,2025-04-10,129.6294,2025-05-06,131.1445,MA,16,0.011688,0.008668,,463,101.99479711573646
sz.002440,2019-05-15,65.7547,2019-05-20,60.4943,STOP,4,-0.08,-0.08286,,86,123.0277744969197
sz.002444,2018-10-18,34.0642,2018-11-01,38.6721,MA,11,0.135272,0.132035,,78,344.215148077004
sz.002444,2022-03-17,71.4164,2022-03-25,81.161,MA,7,0.136447,0.133209,,122,344.215148077004
sz.002444,2025-04-10,108.3312,2025-04-16,99.6647,STOP,5,-0.08,-0.08286,,463,344.215148077004
sz.002456,2022-04-28,107.125,2022-05-19,115.9158,MA,13,0.082061,0.078917,,837,239.12081319535713
sz.002456,2026-07-22,144.537,2026-08-05,157.0076,MA,11,0.08628,0.083129,,84,239.12081319535713
sz.002459,2025-04-09,26.4122,2025-05-08,26.6837,MA,19,0.010277,0.00726,,136,253.36710114129997
sz.002461,2018-06-21,11.2327,2018-06-22,10.3341,STOP,2,-0.08,-0.08286,,348,192.45471886668358
sz.002465,2018-06-21,52.9705,2018-07-04,56.0709,MA,10,0.058531,0.055428,,348,260.0505824769042
sz.002465,2026-07-28,69.4596,2026-08-06,76.0301,MA,8,0.094595,0.091429,,79,260.0505824769042
sz.002472,2018-10-22,27.5757,2018-11-06,29.3401,MA,12,0.063985,0.060873,,282,287.92341269439385
sz.002472,2025-04-10,157.9892,2025-04-24,169.5341,MA,11,0.073074,0.069947,,463,287.92341269439385
sz.002472,2026-07-28,189.6561,2026-08-06,208.172,MA,8,0.097629,0.094458,,79,287.92341269439385
sz.002487,2022-04-28,96.0842,2022-05-12,123.0155,MA,8,0.280288,0.276798,,837,260.70655799102616
sz.002487,2024-02-02,87.8858,2024-02-05,80.8549,STOP,2,-0.08,-0.08286,,171,260.70655799102616
sz.002487,2024-02-07,86.0356,2024-02-22,95.9806,MA,6,0.115591,0.112389,,986,260.70655799102616
sz.002487,2026-07-15,204.4219,2026-07-17,188.0682,STOP,3,-0.08,-0.08286,,84,260.70655799102616
sz.002487,2026-07-22,178.178,2026-08-05,198.0953,MA,11,0.111783,0.108588,,84,260.70655799102616
sz.002491,2019-05-08,32.1538,2019-06-03,33.5736,MA,19,0.044156,0.041079,,200,207.6207376535311
sz.002491,2022-04-28,15.1317,2022-05-10,17.3595,MA,6,0.147222,0.143965,,837,207.6207376535311
sz.002491,2024-02-07,15.3419,2024-02-23,18.5784,MA,7,0.210959,0.20759,,986,207.6207376535311
sz.002491,2025-04-10,17.0232,2025-04-30,19.2509,MA,15,0.130864,0.127635,,463,207.6207376535311
sz.002497,2018-10-22,43.863,2018-11-05,46.8223,MA,11,0.067466,0.064348,,282,200.24515586757298
sz.002497,2019-05-08,43.2712,2019-05-30,44.3891,MA,17,0.025836,0.022791,,200,200.24515586757298
sz.002497,2024-02-02,66.606,2024-02-05,61.2775,STOP,2,-0.08,-0.08286,,171,200.24515586757298
sz.002497,2024-02-07,63.7544,2024-02-26,73.803,MA,8,0.157614,0.154339,,986,200.24515586757298
sz.002497,2026-07-28,120.7127,2026-08-05,123.5917,MA,7,0.02385,0.020808,,79,200.24515586757298
sz.002498,2018-06-21,16.7638,2018-07-16,17.1519,MA,18,0.023148,0.020108,,348,226.7616974158558
sz.002498,2026-07-22,45.3291,2026-07-27,54.2601,MA,4,0.197026,0.193681,,84,226.7616974158558
sz.002506,2021-02-10,17.7888,2021-03-05,18.3494,MA,13,0.031519,0.028463,,65,157.00459768206775
sz.002506,2022-04-28,13.0995,2022-05-13,15.3931,MA,9,0.175097,0.171791,,837,157.00459768206775
sz.002506,2026-07-22,12.182,2026-08-03,12.9975,MA,9,0.066946,0.063828,,84,157.00459768206775
sz.002508,2018-07-09,184.3735,2018-07-25,190.3521,MA,13,0.032427,0.02937,,70,148.59779602881608
sz.002508,2022-03-17,182.8504,2022-03-31,196.7903,MA,11,0.076237,0.073103,,122,148.59779602881608
sz.002517,2018-10-22,22.7539,2018-11-01,24.3124,MA,9,0.068493,0.065373,,282,333.28081965454567
sz.002518,2018-06-21,49.8521,2018-07-11,50.0119,MA,15,0.003205,0.0002,,348,189.659093900772
sz.002518,2019-05-08,50.0651,2019-06-06,46.0599,STOP,22,-0.08,-0.08286,,200,189.659093900772
sz.002518,2022-04-28,79.1056,2022-05-13,89.5334,MA,9,0.131821,0.128591,,837,189.659093900772
sz.002518,2024-02-02,114.8513,2024-02-05,105.6632,STOP,2,-0.08,-0.08286,,171,189.659093900772
sz.002518,2024-02-07,111.021,2024-02-26,128.0572,MA,8,0.15345,0.150182,,986,189.659093900772
sz.002518,2025-04-10,131.3579,2025-05-06,133.9851,MA,16,0.02,0.016965,,463,189.659093900772
sz.002518,2026-07-28,193.7044,2026-07-30,178.208,STOP,3,-0.08,-0.08286,,79,189.659093900772
sz.002531,2022-04-28,80.4022,2022-05-12,89.7893,MA,8,0.116751,0.113547,,837,116.46599282813926
sz.002534,2024-02-07,18.2786,2024-02-26,23.3636,MA,8,0.278195,0.274709,,986,127.73418749181343
sz.002536,2022-04-28,24.9248,2022-05-17,27.9221,MA,11,0.120253,0.117043,,837,224.94688369866412
sz.002536,2024-02-02,56.9781,2024-02-05,52.4199,STOP,2,-0.08,-0.08286,,171,224.94688369866412
sz.002536,2024-02-07,52.3744,2024-02-22,59.9028,MA,6,0.143744,0.140492,,986,224.94688369866412
sz.002536,2025-04-10,70.8997,2025-04-18,83.279,MA,7,0.174603,0.171298,,463,224.94688369866412
sz.002544,2018-10-18,62.2697,2018-11-05,68.4213,MA,13,0.09879,0.095617,,78,112.65369398573168
sz.002544,2024-01-24,102.4788,2024-02-01,94.2805,STOP,7,-0.08,-0.08286,,148,112.65369398573168
sz.002544,2024-02-07,78.8792,2024-02-26,99.8495,MA,8,0.265854,0.262388,,986,112.65369398573168
sz.002545,2020-02-05,28.6994,2020-02-19,32.6385,MA,11,0.137255,0.134015,,525,205.38575180392235
sz.002552,2018-02-13,24.9203,2018-03-01,26.8011,MA,8,0.075472,0.07234,,103,202.69852811957878
sz.002552,2022-04-28,35.5153,2022-05-19,38.023,MA,13,0.070609,0.067485,,837,202.69852811957878
sz.002552,2025-04-10,39.9366,2025-04-23,46.2757,MA,10,0.15873,0.155452,,463,202.69852811957878
sz.002552,2026-03-25,52.3058,2026-04-09,55.5147,MA,11,0.06135,0.058242,,73,202.69852811957878
sz.002563,2018-08-08,53.6899,2018-08-28,58.8383,MA,15,0.09589,0.092723,,85,132.70674745336837
sz.002568,2022-03-17,225.6475,2022-04-11,207.5957,STOP,16,-0.08,-0.08286,,122,147.04021452719388
sz.002583,2018-02-13,64.8125,2018-02-27,74.7579,MA,6,0.153448,0.15018,,103,106.64447084462105
sz.002583,2020-04-02,32.8295,2020-04-16,36.1462,MA,10,0.101027,0.097851,,63,106.64447084462105
sz.002583,2024-02-07,23.2068,2024-02-27,27.544,MA,9,0.186893,0.183566,,986,106.64447084462105
sz.002583,2025-04-09,53.5108,2025-04-21,70.8595,MA,9,0.324211,0.320643,,136,106.64447084462105
